0    -0.449449    1.93326    -9.74753
0    -0.446121    1.92379    -9.74159
0    -0.446121    1.92379    -9.74159
0    -0.446121    1.92379    -9.74159
0    -0.444026    1.91162    -9.71524
0    -0.475022    1.91792    -9.72556
0    -0.453449    1.9202    -9.75589
0    -0.443058    1.90616    -9.74647
0    -0.442603    1.92307    -9.76685
0    -0.450594    1.93571    -9.75591
0    -0.443318    1.93824    -9.75121
0    -0.434659    1.94816    -9.76212
0    -0.430813    1.95656    -9.76097
0    -0.415243    1.95724    -9.7744
0    -0.415243    1.95724    -9.7744
0    -0.415243    1.95724    -9.7744
0    -0.428141    1.9662    -9.76579
0    -0.452222    1.96177    -9.75703
0    -0.41839    1.97113    -9.75753
0    -0.44257    1.96456    -9.76558
0    -0.438886    1.96839    -9.77643
0    -0.454365    1.96846    -9.73178
0    -0.390954    1.97174    -9.82395
0    -0.443931    1.9614    -9.79677
0    -0.424868    1.95131    -9.71186
0    -0.420839    1.92531    -9.70956
0    -0.420839    1.92531    -9.70956
0    -0.425465    1.93112    -9.71188
0    -0.443154    1.94135    -9.7188
0    -0.429122    1.92708    -9.68543
0    -0.435383    1.92165    -9.73456
0    -0.428497    1.90822    -9.69268
0    -0.452155    1.9195    -9.7031
0    -0.445138    1.91528    -9.72482
0    -0.423325    1.92299    -9.71913
0    -0.437196    1.94038    -9.72129
0    -0.444527    1.93242    -9.67799
0    -0.444527    1.93242    -9.67799
0    -0.444527    1.93242    -9.67799
0    0.0484955    1.7506    -9.74218
0    0.0917733    1.67941    -9.81257
0    -0.727699    1.94331    -9.97975
0    -0.56816    2.18265    -9.8641
0    -0.431832    2.73372    -9.78473
0    -1.08959    1.78554    -10.019
0    -1.17324    2.06686    -9.88398
0    -1.09641    1.88636    -10.1183
0    -1.07553    1.61869    -10.0987
0    -1.7546    1.61113    -9.80042
0    -1.7546    1.61113    -9.80042
0    -1.7546    1.61113    -9.80042
0    -1.90414    1.64649    -9.61086
0    -1.70059    2.14214    -9.82547
0    -1.50923    2.39792    -10.7161
0    -1.73983    2.65018    -10.5273
0    -1.69041    2.65418    -10.45
0    -2.18924    2.73917    -10.0931
0    -2.83408    3.24687    -9.33823
0    -2.80834    3.26816    -9.36139
0    -2.73045    2.90652    -8.86272
0    -2.95226    3.1588    -8.48804
0    -2.95226    3.1588    -8.48804
0    -3.03009    2.89374    -8.70219
0    -2.98217    2.90525    -8.32122
0    -2.92173    3.05736    -7.95818
0    -3.17567    3.33007    -7.757
0    -3.4475    3.26223    -7.83464
0    -3.28044    3.27292    -8.30644
0    -3.3719    2.96988    -8.21319
0    -3.35209    2.86085    -8.09247
0    -3.51518    3.52273    -7.78633
0    -3.68257    3.8069    -7.61765
0    -3.68257    3.8069    -7.61765
0    -3.68257    3.8069    -7.61765
0    -3.70793    3.52841    -7.77261
0    -3.24562    3.29931    -8.08367
0    -3.38373    3.26705    -7.78398
0    -3.25697    3.21252    -8.26129
0    -3.18075    3.30429    -8.62715
0    -3.53406    3.58845    -8.53127
0    -3.85028    3.97861    -7.71562
0    -3.38292    3.6576    -8.30898
0    -2.9555    2.99106    -8.79436
0    -3.0802    2.9003    -8.68942
0    -3.0802    2.9003    -8.68942
0    -3.0802    2.9003    -8.68942
0    -3.00111    2.4559    -8.70823
0    -2.82362    3.20073    -9.40689
0    -2.71114    3.45548    -9.64457
0    -3.75219    4.45554    -8.76644
0    -3.53603    3.12353    -8.61972
0    -2.67283    1.8451    -9.24362
0    -2.4555    0.886245    -9.23066
0    -2.17558    0.874684    -9.30692
0    -2.28782    1.68523    -9.67101
0    -2.13664    2.59647    -9.86726
0    -2.13664    2.59647    -9.86726
0    -1.71418    0.80811    -8.95273
0    -2.6525    2.56991    -10.2976
0    -1.70853    0.711465    -9.98761
0    -0.821382    1.39345    -10.301
0    -1.55426    0.557352    -10.2399
0    -3.42985    3.92838    -8.77227
0    -2.21337    0.851157    -10.9099
0    -1.23183    0.456542    -9.95086
0    -0.849869    0.598381    -9.83155
0    -1.99563    0.377611    -9.0705
0    -1.71418    0.80811    -8.95273
0    -1.71418    0.80811    -8.95273
0    -0.955392    3.01783    -9.72469
0    -0.416334    0.917696    -9.90352
0    -0.512528    0.74807    -9.94559
0    -0.48521    0.660247    -9.96537
0    -0.514443    0.560315    -9.9243
0    -0.505557    0.818938    -9.90956
0    -0.476146    0.881565    -9.91228
0    -0.511662    0.534668    -9.94959
0    -0.507545    0.594403    -9.97115
0    -0.484514    0.725788    -9.98566
0    -0.484514    0.725788    -9.98566
0    -0.484514    0.725788    -9.98566
0    -1.37407    1.72849    -9.46268
0    -1.33889    2.87714    -10.012
0    -1.24661    3.60355    -10.5186
0    -1.92143    3.52289    -9.48833
0    -2.13683    3.56338    -8.80087
0    -2.19568    3.37537    -9.05358
0    -1.64976    3.57146    -9.22229
0    -2.18669    4.14072    -8.72464
0    -1.99344    4.14578    -8.65794
0    -2.62348    4.83823    -8.01822
0    -2.62348    4.83823    -8.01822
0    -2.62348    4.83823    -8.01822
0    -2.44827    4.79175    -8.37143
0    -2.65121    5.07141    -7.96217
0    -2.92152    5.1696    -7.9519
0    -2.80817    4.84759    -7.66135
0    -2.95163    4.67521    -7.36184
0    -2.48485    4.40423    -7.80387
0    -2.63104    4.75663    -7.63298
0    -2.70093    4.97087    -7.42149
0    -2.75517    5.21153    -7.53305
0    -2.95678    5.32388    -7.5346
0    -2.95678    5.32388    -7.5346
0    -3.08657    5.46089    -7.36076
0    -2.52802    5.19382    -7.54252
0    -2.90991    5.20598    -6.97861
0    -2.86791    5.33679    -7.07863
0    -2.76232    5.32005    -7.33951
0    -2.85687    5.31834    -7.25887
0    -3.08463    5.04491    -6.87665
0    -3.00108    4.49784    -6.75529
0    -2.49297    4.25161    -7.26272
0    -2.12958    4.62674    -7.82803
0    -2.12958    4.62674    -7.82803
0    -2.12958    4.62674    -7.82803
0    -2.47443    4.85504    -8.04085
0    -2.39411    5.24393    -8.35701
0    -2.21832    5.14089    -8.23263
0    -2.53997    4.80342    -7.72189
0    -2.51371    4.3607    -7.80831
0    -2.24255    4.11732    -8.20053
0    -2.13067    3.4942    -8.3414
0    -1.50876    2.35474    -8.84018
0    -1.11989    1.63332    -9.21945
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.87638    1.46146    -9.21434
0    -1.44081    1.62257    -9.50028
0    -1.02717    0.314879    -9.79938
0    -1.6839    0.540759    -13.3706
0    -0.366286    0.232629    -10.0772
0    -0.945049    0.436116    -10.0561
0    -0.0276754    0.270476    -9.74494
0    -0.704572    0.0955366    -10.0171
0    0.11119    0.225013    -9.74712
0    -1.48257    1.01005    -9.88965
0    -0.699497    0.411396    -9.78135
0    -0.699497    0.411396    -9.78135
0    -0.699497    0.411396    -9.78135
0    -0.496407    0.964864    -9.89262
0    -0.439851    0.809889    -10.968
0    -1.00464    1.22883    -10.2181
0    0.137741    0.332955    -10.0246
0    1.04742    3.09871    -9.61316
0    -0.403168    0.155821    -10.0107
0    -1.20396    1.59636    -9.89278
0    -0.671033    1.58021    -9.84325
0    -0.384551    0.429784    -10.1365
0    -0.481329    1.11152    -9.91419
0    -0.481329    1.11152    -9.91419
0    -0.481329    1.11152    -9.91419
0    -0.551883    0.919351    -9.98309
0    -0.588428    0.676532    -10.253
0    -0.400768    1.88601    -9.31986
0    -0.555098    0.840034    -9.83315
0    -0.595022    1.07148    -9.84893
0    -0.666914    1.35354    -9.82452
0    -0.432591    1.35241    -10.0669
0    -0.463475    1.43254    -9.93067
0    -0.503273    1.21838    -9.88725
0    -0.500198    1.16184    -9.90781
0    -0.500198    1.16184    -9.90781
0    -0.626957    1.15554    -9.15575
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.502362    1.16723    -9.87416
0    -0.484822    1.23436    -9.8863
0    -0.492484    1.21584    -9.85141
0    -0.496226    1.20954    -9.83336
0    -0.486797    1.20677    -9.86832
0    -0.481192    1.19541    -9.89123
0    -0.49395    1.20766    -9.86341
0    -0.483611    1.23432    -9.88032
0    -0.477808    1.22725    -9.87082
0    -0.478024    1.22163    -9.89363
0    -0.496207    1.21671    -9.92097
0    -0.496207    1.21671    -9.92097
0    -0.496207    1.21671    -9.92097
0    -0.477811    1.22874    -9.89242
0    -0.468858    1.24657    -9.87572
0    -0.474879    1.24511    -9.86963
0    -0.487337    1.22642    -9.83347
0    -0.488055    1.2028    -9.8419
0    -0.471956    1.22126    -9.85411
0    -0.476467    1.2291    -9.83123
0    -0.477859    1.22326    -9.84082
0    -0.478703    1.23506    -9.83838
0    -0.476869    1.21616    -9.83965
0    -0.476869    1.21616    -9.83965
0    -0.476869    1.21616    -9.83965
0    -0.478823    1.23308    -9.86599
0    -0.478337    1.2512    -9.88877
0    -0.473982    1.23289    -9.84206
0    -0.472461    1.24503    -9.85886
0    -0.479522    1.24959    -9.86115
0    -0.482077    1.24343    -9.85032
0    -0.480027    1.23307    -9.86837
0    -0.463846    1.25528    -9.89378
0    -0.473298    1.25824    -9.87203
0    -0.493551    1.26237    -9.87292
0    -0.493551    1.26237    -9.87292
0    -0.475839    1.25489    -9.8924
0    -0.461331    1.25884    -9.88781
0    -0.49128    1.26053    -9.90536
0    -0.474531    1.25993    -9.91042
0    -0.464056    1.24962    -9.91299
0    -0.492399    1.26132    -9.88014
0    -0.488045    1.24739    -9.89223
0    -0.476243    1.24051    -9.88282
0    -0.487105    1.23631    -9.86106
0    -0.502603    1.24092    -9.88602
0    -0.502603    1.24092    -9.88602
0    -0.502603    1.24092    -9.88602
0    -0.503801    1.24087    -9.8848
0    -0.505433    1.22521    -9.8716
0    -0.499097    1.23883    -9.89808
0    -0.486109    1.23209    -9.89589
0    -0.494405    1.2369    -9.91856
0    -0.491651    1.24881    -9.91618
0    -0.496546    1.24503    -9.91131
0    -0.482628    1.22874    -9.90315
0    -0.499209    1.23532    -9.90169
0    -0.522505    1.21517    -9.87016
0    -0.522505    1.21517    -9.87016
0    -0.522505    1.21517    -9.87016
0    -0.478608    1.24017    -9.86358
0    -0.493575    1.22081    -9.86939
0    -0.515344    1.21275    -9.85107
0    -0.495886    1.22297    -9.85975
0    -0.490556    1.2006    -9.85987
0    -0.507945    1.22017    -9.85597
0    -0.500903    1.21722    -9.88369
0    -0.469922    1.20811    -9.84217
0    -0.505861    1.20808    -9.83562
0    -0.501813    1.22661    -9.87886
0    -0.501813    1.22661    -9.87886
0    -0.484502    1.20327    -9.86716
0    -0.495863    1.22572    -9.88615
0    -0.499899    1.25177    -9.89204
0    -0.490904    1.22899    -9.85501
0    -0.489679    1.22882    -9.84063
0    -0.498249    1.22261    -9.83931
0    -0.48255    1.22666    -9.83954
0    -0.488042    1.24444    -9.85143
0    -0.486749    1.2496    -9.87784
0    -0.48011    1.2308    -9.87558
0    -0.48011    1.2308    -9.87558
0    -0.48011    1.2308    -9.87558
0    -0.469169    1.23585    -9.87333
0    -0.49067    1.23886    -9.8814
0    -0.491684    1.24321    -9.85618
0    -0.455581    1.2478    -9.84951
0    -0.465216    1.24634    -9.85177
0    -0.49706    1.22273    -9.84533
0    -0.485892    1.2377    -9.87308
0    -0.473664    1.24355    -9.84084
0    -0.484226    1.25163    -9.84787
0    -0.485511    1.24934    -9.85626
0    -0.485511    1.24934    -9.85626
0    -0.485511    1.24934    -9.85626
0    -0.460146    1.25606    -9.85663
0    -0.475097    1.23365    -9.81444
0    -0.475465    1.26366    -9.84078
0    -0.476662    1.26506    -9.85876
0    -0.4735    1.25105    -9.86724
0    -0.474014    1.27489    -9.87679
0    -0.489356    1.2812    -9.85374
0    -0.487833    1.25158    -9.85262
0    -0.480569    1.25713    -9.89353
0    -0.467875    1.28128    -9.89607
0    -0.467875    1.28128    -9.89607
0    -0.474905    1.24531    -9.88403
0    -0.472548    1.28454    -9.88519
0    -0.484611    1.28323    -9.90302
0    -0.485999    1.27736    -9.91021
0    -0.489919    1.26514    -9.89337
0    -0.48581    1.2832    -9.903
0    -0.488739    1.26387    -9.88499
0    -0.487322    1.27098    -9.8814
0    -0.504476    1.2572    -9.86676
0    -0.492718    1.25065    -9.88135
0    -0.474905    1.24531    -9.88403
0    -0.474905    1.24531    -9.88403
0    -0.484601    1.23994    -9.86109
